feature_name,date,avg_latency,crash_rate,avg_feedback,usage_count,avg_error_count,is_high_risk,risk_probability,risk_label
Login,2019-11-01,88.80238134612205,0.020009922275508518,3.5111625599470813,6047,0.5840912849346783,0,0.6858620849231314,1
Login,2019-11-02,88.71818333056063,0.01680252869738812,3.509066711029779,6011,0.5864248877058725,0,0.6858620849231314,1
Login,2019-11-03,88.7170395869191,0.024784853700516352,3.4958347676419965,5810,0.6110154905335629,0,0.6926765173786865,1
Login,2019-11-04,88.71118291150601,0.01938610662358643,3.4918506551786033,5571,0.586609226350745,0,0.6858620849231314,1
Login,2019-11-05,88.88188115202333,0.022967553773240976,3.466514764855997,5486,0.6115566897557418,1,0.6926765173786865,1
Login,2019-11-06,88.61889638745534,0.019055180627233027,3.5153235410877333,5038,0.5869392616117507,0,0.6858620849231314,1
Login,2019-11-07,88.90501319261213,0.021108179419525065,3.487741018875583,4927,0.5883905013192612,0,0.6858620849231314,1
Login,2019-11-08,89.26225138404757,0.01824892351855649,3.5008611851548084,4877,0.5798646709042444,0,0.6858620849231314,1
Login,2019-11-09,88.1303090949522,0.017789637536135203,3.513008672448299,4497,0.5819435179008228,0,0.6858620849231314,1
Login,2019-11-10,88.40886249428964,0.018044769301050707,3.508679762448607,4378,0.5897670169026953,0,0.6858620849231314,1
Login,2019-11-11,87.53540252182347,0.020368574199806012,3.482492725509214,4124,0.5916585838991271,0,0.6858620849231314,1
Login,2019-11-12,88.62780386019823,0.018779342723004695,3.5087897756911843,3834,0.5845070422535211,0,0.6858620849231314,1
Login,2019-11-13,88.62990855298547,0.019903173749327596,3.4878967186659495,3718,0.5938676707907478,0,0.6858620849231314,1
Login,2019-11-14,89.75151331719128,0.016646489104116223,3.4791767554479422,3304,0.5605326876513317,0,0.6614332003982546,1
Login,2019-11-15,87.7603935258648,0.01999365280863218,3.5066328149793713,3151,0.5969533481434465,0,0.6858620849231314,1
Login,2019-11-16,89.31667792032411,0.01789331532748143,3.486461850101283,2962,0.588116137744767,0,0.6858620849231314,1
Login,2019-11-17,88.88665879574971,0.0149547422274695,3.4875639512003147,2541,0.5792994883903975,0,0.6858620849231314,1
Login,2019-11-18,89.0541195476575,0.021405492730210016,3.4931744749596123,2476,0.5941033925686591,0,0.6858620849231314,1
Login,2019-11-19,88.25217391304348,0.021967963386727688,3.5099313501144165,2185,0.594050343249428,0,0.6858620849231314,1
Login,2019-11-20,87.82619279454723,0.01801363193768257,3.505209347614411,2054,0.5934761441090555,0,0.6858620849231314,1
Login,2019-11-21,87.99214365881032,0.017957351290684626,3.5033108866442197,1782,0.5847362514029181,0,0.6858620849231314,1
Login,2019-11-22,88.25177533892834,0.014848289218850872,3.514073595868302,1549,0.5810200129115558,0,0.6858620849231314,1
Login,2019-11-23,86.86100676183321,0.02404207362885049,3.4720510894064613,1331,0.6168294515401953,1,0.6926765173786865,1
Login,2019-11-24,89.61496844003607,0.018034265103697024,3.4895401262398558,1109,0.6032461677186655,0,0.690826995552439,1
Login,2019-11-25,88.61851015801355,0.01580135440180587,3.5186230248306996,886,0.5609480812641083,0,0.6614332003982546,1
Login,2019-11-26,89.2052067381317,0.007656967840735069,3.509188361408882,653,0.5084226646248086,0,0.6614332003982546,1
Login,2019-11-27,87.16146788990825,0.014678899082568808,3.4644036697247707,545,0.5394495412844037,0,0.6614332003982546,1
Login,2019-11-28,88.58441558441558,0.015584415584415584,3.463896103896104,385,0.561038961038961,0,0.6614332003982546,1
Login,2019-11-29,86.6685393258427,0.016853932584269662,3.501685393258427,178,0.550561797752809,0,0.6614332003982546,1
Payments,2019-10-01,175.11685393258426,0.02247191011235955,3.4808988764044946,445,0.8224719101123595,1,0.9477472446798392,1
Payments,2019-10-02,183.35714285714286,0.018867924528301886,3.5009433962264147,742,0.7601078167115903,1,0.9326303911994934,1
Payments,2019-10-03,177.43225806451613,0.020276497695852536,3.5152995391705066,1085,0.7400921658986175,1,0.9286895044999862,1
Payments,2019-10-04,173.13416149068323,0.024844720496894408,3.530931677018634,1610,0.7664596273291926,1,0.9361152441696928,1
Payments,2019-10-05,176.4914914914915,0.014014014014014014,3.5032532532532534,1998,0.7087087087087087,1,0.7422411489729644,1
Payments,2019-10-06,179.4662706830717,0.020364870598218072,3.5182859567246503,2357,0.7445905812473483,1,0.9286895044999862,1
Payments,2019-10-07,177.9037089871612,0.02211126961483595,3.5185449358059913,2804,0.7471469329529244,1,0.9278132463590745,1
Payments,2019-10-08,176.65782250686186,0.021347971942665446,3.5010673985971335,3279,0.7633424824641659,1,0.9369915023106046,1
Payments,2019-10-09,174.9176735037932,0.019106490587243608,3.501180106771565,3559,0.7403765102556898,1,0.9286895044999862,1
Payments,2019-10-10,172.9674234945706,0.019990128331688055,3.505700888450148,4052,0.7561697926949654,1,0.9326303911994934,1
Payments,2019-10-11,172.34471838950464,0.022845510065596018,3.5188192716579962,4421,0.743496946392219,1,0.9278132463590745,1
Payments,2019-10-12,168.8504459655673,0.019498029454470028,3.4909354905621237,4821,0.7149968886123211,1,0.7487809387156426,1
Payments,2019-10-13,169.27889117812325,0.02022850721108822,3.492376849597303,5339,0.7312230754823,1,0.9193707399312215,1
Payments,2019-10-14,174.65041928721175,0.018518518518518517,3.5100104821802933,5724,0.749475890985325,1,0.9286895044999862,1
Payments,2019-10-15,171.63845905867183,0.021760154738878143,3.503320438426821,6204,0.7459703417150225,1,0.9286895044999862,1
Payments,2019-10-16,169.90172979421413,0.020578586340590517,3.5084700268416342,6706,0.7297942141365941,1,0.9193707399312215,1
Payments,2019-10-17,171.0872797356828,0.02092511013215859,3.5109719162995594,7264,0.746420704845815,1,0.9286895044999862,1
Payments,2019-10-18,168.6263458726572,0.0202047055695866,3.5024857104878375,7523,0.7195267845274491,1,0.7458788408135446,1
Payments,2019-10-19,169.04784102060844,0.020976447497546614,3.49407507360157,8152,0.727306182531894,1,0.8249911782950369,1
Payments,2019-10-20,172.1516604303087,0.019527595884003743,3.509693638914874,8552,0.7376052385406923,1,0.9286895044999862,1
Payments,2019-10-21,171.81901299845782,0.02258206653447896,3.50930821766909,9078,0.7385988103106411,1,0.9278132463590745,1
Payments,2019-10-22,171.44079157357166,0.01925736780508565,3.500542610916055,9399,0.7312480051069262,1,0.9193707399312215,1
Payments,2019-10-23,168.79228843264897,0.020030045067601403,3.499098647971958,9985,0.7365047571357035,1,0.9286895044999862,1
Payments,2019-10-24,169.6878918495298,0.023217084639498432,3.5043789184952976,10208,0.7507836990595611,1,0.9278132463590745,1
Payments,2019-10-25,172.2253664872889,0.020319168676934497,3.4996195954722586,10778,0.7283354982371497,1,0.9193707399312215,1
Payments,2019-10-26,172.51655569551917,0.022494151520604643,3.5084488033111394,11114,0.7476156199388159,1,0.9278132463590745,1
Payments,2019-10-27,169.7735551663748,0.022591943957968475,3.5078371278458844,11420,0.7461471103327496,1,0.9278132463590745,1
Payments,2019-10-28,169.050379514555,0.018350154308115773,3.516073066978063,11989,0.7206606055550921,1,0.7458788408135446,1
Payments,2019-10-29,169.00846216436128,0.02082994304312449,3.5005044751830754,12290,0.7340113913751017,1,0.9257874065978882,1
Payments,2019-10-30,169.69408781106355,0.01909969884292281,3.5053891266444763,12618,0.7288793786653986,1,0.9193707399312215,1
Payments,2019-10-31,171.54197871501773,0.02010248324793063,3.507457627118644,12685,0.7473393772171857,1,0.9286895044999862,1
Payments,2019-11-01,169.33341420022643,0.019650655021834062,3.501916545366327,12366,0.7272359695940482,1,0.8249911782950369,1
Payments,2019-11-02,168.72330789230898,0.02021303363247505,3.4995219323995643,11923,0.735469261092007,1,0.9286895044999862,1
Payments,2019-11-03,169.26692573402417,0.01865284974093264,3.4989550949913646,11580,0.7237478411053541,1,0.7630187221792951,1
Payments,2019-11-04,169.4970733903647,0.020171094101755965,3.5012336785231875,11105,0.7303016659162539,1,0.9193707399312215,1
Payments,2019-11-05,167.69561149059606,0.020305043510807523,3.5055862262561988,10687,0.7242444090951623,1,0.7630187221792951,1
Payments,2019-11-06,169.86589063875576,0.022204832241025138,3.5090286608627608,10223,0.7453780690599628,1,0.9278132463590745,1
Payments,2019-11-07,166.6879468845761,0.02114402451481103,3.5082533197139942,9790,0.7289070480081716,1,0.9193707399312215,1
Payments,2019-11-08,168.56240697427174,0.020093557303848607,3.5009462045502873,9406,0.729109079311078,1,0.9193707399312215,1
Payments,2019-11-09,166.7043851917144,0.021154693697664168,3.509629792860291,9076,0.7248788012340238,1,0.7630187221792951,1
Payments,2019-11-10,170.77189504373177,0.019941690962099124,3.5179125364431485,8575,0.7432069970845481,1,0.9286895044999862,1
Payments,2019-11-11,167.24567219152854,0.018538980969920196,3.496169429097606,8145,0.7123388581952118,1,0.7422411489729644,1
Payments,2019-11-12,170.16141680826036,0.021565808391059992,3.516167821199843,7651,0.7351980133315906,1,0.9286895044999862,1
Payments,2019-11-13,169.16967913689226,0.0186352809303629,3.5198122460417545,7137,0.7155667647470926,1,0.7487809387156426,1
Payments,2019-11-14,168.96425366437333,0.02138797487286868,3.501196530062818,6686,0.7352677236015555,1,0.9286895044999862,1
Payments,2019-11-15,168.22946628315756,0.01821668264621285,3.5091083413231066,6258,0.7088526685842123,1,0.7422411489729644,1
Payments,2019-11-16,168.1887737478411,0.020379965457685664,3.496960276338515,5790,0.7298791018998273,1,0.9193707399312215,1
Payments,2019-11-17,166.56600629513053,0.01666358081836697,3.490742455100907,5401,0.6998703943714127,1,0.7422411489729644,1
Payments,2019-11-18,167.3798368542146,0.021334448860071114,3.499874503242,4781,0.7270445513490902,1,0.7630187221792951,1
Payments,2019-11-19,169.0936083408885,0.0185856754306437,3.5188123300090663,4412,0.7187216681776972,1,0.7458788408135446,1
Payments,2019-11-20,167.42083022619934,0.0228685060899826,3.500347999005717,4023,0.7566492667163808,1,0.9317541330585817,1
Payments,2019-11-21,166.85808945334068,0.017945886250690227,3.511816675869685,3622,0.6896742131419106,1,0.74454670452852,1
Payments,2019-11-22,167.15372622388526,0.019956345494231368,3.4964452759588402,3207,0.7427502338634238,1,0.9286895044999862,1
Payments,2019-11-23,164.79064587973275,0.017446176688938383,3.4858203414996285,2694,0.6997030438010393,1,0.7422411489729644,1
Payments,2019-11-24,164.2991452991453,0.020242914979757085,3.513765182186235,2223,0.7161493477282951,1,0.7487809387156426,1
Payments,2019-11-25,166.3331589958159,0.022489539748953975,3.509623430962343,1912,0.7228033472803347,1,0.7450025826726329,1
Payments,2019-11-26,168.07738492328218,0.0200133422281521,3.4988659106070714,1499,0.7271514342895263,1,0.8249911782950369,1
Payments,2019-11-27,170.70356472795498,0.020637898686679174,3.5425891181988742,1066,0.7326454033771107,1,0.9193707399312215,1
Payments,2019-11-28,170.65866666666668,0.010666666666666666,3.5444000000000004,750,0.6986666666666667,1,0.74454670452852,1
Payments,2019-11-29,168.2436974789916,0.022408963585434174,3.492156862745098,357,0.7394957983193278,1,0.9278132463590745,1
Recommendations,2019-10-01,123.45614035087719,0.008771929824561403,3.5166666666666666,114,0.5614035087719298,0,0.6614332003982546,1
Recommendations,2019-10-02,121.94166666666666,0.025,3.4541666666666666,240,0.6083333333333333,1,0.6926765173786865,1
Recommendations,2019-10-03,125.26436781609195,0.017241379310344827,3.4583333333333335,348,0.5201149425287356,0,0.6614332003982546,1
Recommendations,2019-10-04,131.52631578947367,0.011441647597254004,3.4837528604118995,437,0.5949656750572082,1,0.6858620849231314,1
Recommendations,2019-10-05,119.80536912751678,0.013422818791946308,3.551510067114094,596,0.5687919463087249,0,0.6614332003982546,1
Recommendations,2019-10-06,125.05570652173913,0.014945652173913044,3.4975543478260867,736,0.5747282608695652,0,0.6647665337315879,1
Recommendations,2019-10-07,128.7,0.01411764705882353,3.4545882352941177,850,0.5858823529411765,0,0.6858620849231314,1
Recommendations,2019-10-08,127.79191919191919,0.011111111111111112,3.5140404040404043,990,0.5727272727272728,0,0.6647665337315879,1
Recommendations,2019-10-09,124.10451505016722,0.020903010033444816,3.4954849498327762,1196,0.5994983277591973,0,0.6858620849231314,1
Recommendations,2019-10-10,127.56906077348066,0.022888713496448304,3.5196527229676398,1267,0.6077348066298343,0,0.6926765173786865,1
Recommendations,2019-10-11,124.84604105571847,0.017595307917888565,3.511217008797654,1364,0.591642228739003,0,0.6858620849231314,1
Recommendations,2019-10-12,125.54828042328042,0.017857142857142856,3.490608465608466,1512,0.578042328042328,0,0.6858620849231314,1
Recommendations,2019-10-13,123.5193661971831,0.018192488262910797,3.5123826291079814,1704,0.5856807511737089,0,0.6858620849231314,1
Recommendations,2019-10-14,124.86464968152866,0.016454352441613588,3.492462845010616,1884,0.5743099787685775,0,0.6647665337315879,1
Recommendations,2019-10-15,123.7917485265226,0.023575638506876228,3.498673870333988,2036,0.6114931237721022,0,0.6926765173786865,1
Recommendations,2019-10-16,123.87668683108423,0.02419730107026524,3.4959050721265705,2149,0.6007445323406235,0,0.6849858267822195,1
Recommendations,2019-10-17,126.79287885366912,0.02301346070343031,3.4915327833260963,2303,0.6000868432479375,0,0.6849858267822195,1
Recommendations,2019-10-18,122.07641196013289,0.01951827242524917,3.491777408637874,2408,0.6166943521594684,0,0.6935527755195984,1
Recommendations,2019-10-19,124.72738048202291,0.018964836033188465,3.477637297510865,2531,0.5894903200316081,0,0.6858620849231314,1
Recommendations,2019-10-20,124.87095588235294,0.022426470588235294,3.5159191176470586,2720,0.5988970588235294,0,0.6849858267822195,1
Recommendations,2019-10-21,124.48039940828403,0.019230769230769232,3.508653846153846,2704,0.5761834319526628,0,0.6647665337315879,1
Recommendations,2019-10-22,124.09084507042253,0.016549295774647886,3.503943661971831,2840,0.5693661971830986,0,0.6614332003982546,1
Recommendations,2019-10-23,125.16458607095926,0.020039421813403416,3.5130091984231275,3044,0.5873850197109067,0,0.6858620849231314,1
Recommendations,2019-10-24,122.23870573870573,0.022893772893772892,3.484920634920635,3276,0.6190476190476191,1,0.6926765173786865,1
Recommendations,2019-10-25,123.45593419506463,0.01880141010575793,3.4826674500587544,3404,0.6063454759106933,0,0.6935527755195984,1
Recommendations,2019-10-26,123.83119976183387,0.017564751414111342,3.494730574575766,3359,0.567728490622209,0,0.6614332003982546,1
Recommendations,2019-10-27,123.97841129255467,0.02186548574591752,3.4907002491004704,3613,0.5972875726543039,0,0.6858620849231314,1
Recommendations,2019-10-28,123.31361426256078,0.022420313344138302,3.5165856293895192,3702,0.615343057806591,0,0.6926765173786865,1
Recommendations,2019-10-29,125.34828776214495,0.020440668967348023,3.4777541810459254,3767,0.5991505176533051,0,0.6858620849231314,1
Recommendations,2019-10-30,124.16427473090722,0.01665812403895438,3.482803690415172,3902,0.583803177857509,0,0.6858620849231314,1
Recommendations,2019-10-31,122.63736815670518,0.016825715720743345,3.4952787543947768,3982,0.5763435459568056,0,0.6647665337315879,1
Recommendations,2019-11-01,125.24228478613969,0.024093123984840283,3.5121007038440717,3694,0.620736329182458,0,0.6926765173786865,1
Recommendations,2019-11-02,125.29596533983211,0.01868399675060926,3.5068237205523967,3693,0.5995125913891145,0,0.6858620849231314,1
Recommendations,2019-11-03,123.2170907079646,0.024336283185840708,3.4942754424778757,3616,0.6031526548672567,0,0.6899507374115272,1
Recommendations,2019-11-04,124.79387938793879,0.0222022202220222,3.5043804380438046,3333,0.5937593759375938,0,0.6849858267822195,1
Recommendations,2019-11-05,122.06660746003553,0.019538188277087035,3.4962699822380103,3378,0.5932504440497336,0,0.6858620849231314,1
Recommendations,2019-11-06,123.38382869926494,0.02109300095877277,3.489069990412272,3129,0.5966762543943752,0,0.6858620849231314,1
Recommendations,2019-11-07,123.4223316912972,0.020361247947454843,3.510311986863711,3045,0.5990147783251232,0,0.6858620849231314,1
Recommendations,2019-11-08,122.1487091222031,0.0189328743545611,3.5205851979345955,2905,0.5962134251290878,0,0.6858620849231314,1
Recommendations,2019-11-09,123.80344951491196,0.01437297879985627,3.4831836148041684,2783,0.5601868487243982,0,0.6614332003982546,1
Recommendations,2019-11-10,120.35539940828403,0.01257396449704142,3.4741863905325445,2704,0.5702662721893491,0,0.6614332003982546,1
Recommendations,2019-11-11,123.2084013050571,0.01468189233278956,3.4901305057096246,2452,0.5697389885807504,0,0.6614332003982546,1
Recommendations,2019-11-12,123.374022589053,0.02997393570807993,3.483362293657689,2302,0.6607298001737619,1,0.714982072934242,1
Recommendations,2019-11-13,127.15855354659249,0.02132591562355123,3.4788131664348634,2157,0.6063977746870653,0,0.6935527755195984,1
Recommendations,2019-11-14,122.5609756097561,0.018914883026381283,3.480288700846192,2009,0.5803882528621205,0,0.6858620849231314,1
Recommendations,2019-11-15,122.74461376773516,0.0162900683131897,3.519495533368366,1903,0.5864424592748292,0,0.6858620849231314,1
Recommendations,2019-11-16,125.16971428571429,0.019428571428571427,3.5034857142857145,1750,0.608,0,0.6935527755195984,1
Recommendations,2019-11-17,124.16189290161893,0.021170610211706103,3.5257783312577833,1606,0.5983810709838107,0,0.6858620849231314,1
Recommendations,2019-11-18,123.33947554925585,0.01559177888022679,3.493905031892275,1411,0.5690999291282778,0,0.6614332003982546,1
Recommendations,2019-11-19,120.92397207137316,0.021722265321955005,3.4842513576415826,1289,0.582622187742436,1,0.6858620849231314,1
Recommendations,2019-11-20,124.3233870967742,0.020967741935483872,3.511048387096774,1240,0.6008064516129032,0,0.6858620849231314,1
Recommendations,2019-11-21,122.32870370370371,0.01574074074074074,3.50287037037037,1080,0.5879629629629629,0,0.6858620849231314,1
Recommendations,2019-11-22,121.52307692307693,0.024615384615384615,3.471589743589744,975,0.6317948717948718,1,0.710370961823131,1
Recommendations,2019-11-23,121.31521739130434,0.026570048309178744,3.529830917874396,828,0.6268115942028986,0,0.6960098507120198,1
Recommendations,2019-11-24,124.33136966126656,0.017673048600883652,3.523122238586156,679,0.5876288659793815,0,0.6858620849231314,1
Recommendations,2019-11-25,124.60232945091514,0.024958402662229616,3.519467554076539,601,0.5923460898502496,0,0.6849858267822195,1
Recommendations,2019-11-26,123.1685393258427,0.011235955056179775,3.4274157303370787,445,0.5617977528089888,0,0.6614332003982546,1
Recommendations,2019-11-27,121.14814814814815,0.022792022792022793,3.489458689458689,351,0.5982905982905983,0,0.6849858267822195,1
Recommendations,2019-11-28,124.92735042735043,0.021367521367521368,3.534188034188034,234,0.6794871794871795,0,0.7164548734216961,1
Recommendations,2019-11-29,133.58677685950414,0.0,3.4487603305785126,121,0.4793388429752066,1,0.6630903133995509,1
Search,2019-10-01,99.52678571428571,0.03571428571428571,3.4526785714285713,112,0.6339285714285714,1,0.7113407773064844,1
Search,2019-10-02,98.65517241379311,0.014778325123152709,3.5162561576354676,203,0.5960591133004927,0,0.6858620849231314,1
Search,2019-10-03,100.159375,0.025,3.4009375,320,0.6375,1,0.710370961823131,1
Search,2019-10-04,103.02921348314607,0.03146067415730337,3.474831460674157,445,0.6966292134831461,1,0.7436704463876083,1
Search,2019-10-05,99.177734375,0.021484375,3.4767578125,512,0.587890625,0,0.6858620849231314,1
Search,2019-10-06,96.57903494176372,0.019966722129783693,3.48801996672213,601,0.56738768718802,0,0.6614332003982546,1
Search,2019-10-07,100.00134228187919,0.021476510067114093,3.533557046979866,745,0.5771812080536913,0,0.6647665337315879,1
Search,2019-10-08,97.09210526315789,0.020833333333333332,3.4985745614035086,912,0.5855263157894737,0,0.6858620849231314,1
Search,2019-10-09,99.31995987963892,0.01905717151454363,3.504212637913741,997,0.571715145436309,0,0.6614332003982546,1
Search,2019-10-10,97.1048758049678,0.025758969641214352,3.4897884084636615,1087,0.6614535418583257,0,0.7126765173786864,1
Search,2019-10-11,97.11222780569514,0.019262981574539362,3.4969849246231153,1194,0.5896147403685092,0,0.6858620849231314,1
Search,2019-10-12,97.57410179640719,0.020209580838323353,3.50561377245509,1336,0.6339820359281437,0,0.7112472199640427,1
Search,2019-10-13,97.12861736334405,0.023794212218649517,3.4982636655948554,1555,0.6192926045016077,0,0.6926765173786865,1
Search,2019-10-14,99.49416103257529,0.016594960049170254,3.5022741241548863,1627,0.5906576521204672,0,0.6858620849231314,1
Search,2019-10-15,97.93451025056947,0.01765375854214123,3.4956150341685652,1756,0.5802961275626424,0,0.6858620849231314,1
Search,2019-10-16,99.48010471204188,0.017277486910994764,3.4718324607329842,1910,0.5670157068062828,0,0.6614332003982546,1
Search,2019-10-17,97.6194212849436,0.02550269740068661,3.4881314369789114,2039,0.607650809220206,1,0.6926765173786865,1
Search,2019-10-18,98.04534718941899,0.02172886159659896,3.5210203117619274,2117,0.5980160604629192,0,0.6858620849231314,1
Search,2019-10-19,98.84701659937191,0.02332884701659937,3.474517720951099,2229,0.5971287572902647,1,0.6849858267822195,1
Search,2019-10-20,99.07287784679089,0.02194616977225673,3.5318426501035196,2415,0.610351966873706,0,0.6935527755195984,1
Search,2019-10-21,100.52168674698795,0.017269076305220885,3.5065060240963857,2490,0.5811244979919679,0,0.6858620849231314,1
Search,2019-10-22,98.1527883880825,0.017952635599694424,3.511229946524064,2618,0.579449961802903,0,0.6858620849231314,1
Search,2019-10-23,98.39595375722543,0.023121387283236993,3.5206647398843933,2768,0.5932080924855492,0,0.6849858267822195,1
Search,2019-10-24,99.26531326566328,0.021351067553377668,3.5199509975498775,2857,0.5876793839691985,0,0.6858620849231314,1
Search,2019-10-25,98.01580507079355,0.018439249259137307,3.5203490286466907,3037,0.592360882449786,0,0.6858620849231314,1
Search,2019-10-26,99.42662007623888,0.020012706480304957,3.4820520965692503,3148,0.5867217280813215,0,0.6858620849231314,1
Search,2019-10-27,98.4638517618469,0.018529769137302553,3.49726609963548,3292,0.5823207776427703,0,0.6858620849231314,1
Search,2019-10-28,98.04522613065326,0.02039609813774756,3.481939107301212,3383,0.5920780372450488,0,0.6858620849231314,1
Search,2019-10-29,98.18124098124098,0.024242424242424242,3.5124675324675327,3465,0.6219336219336219,0,0.6926765173786865,1
Search,2019-10-30,99.46286794490953,0.019983796921415067,3.487334593572779,3703,0.5803402646502835,0,0.6858620849231314,1
Search,2019-10-31,96.94549321988833,0.022866258973677212,3.5151821324115926,3761,0.59611805370912,0,0.6849858267822195,1
Search,2019-11-01,99.15401974612129,0.021438645980253877,3.489252468265162,3545,0.5943582510578279,0,0.6858620849231314,1
Search,2019-11-02,98.45528002229034,0.01838952354416272,3.5020061298411815,3589,0.5801058790749513,0,0.6858620849231314,1
Search,2019-11-03,97.88304937915103,0.02194628934449899,3.512070459139474,3463,0.5867744730002887,0,0.6858620849231314,1
Search,2019-11-04,98.29960972680877,0.019213449414590213,3.4824377063944763,3331,0.5782047433203242,0,0.6858620849231314,1
Search,2019-11-05,98.3536507936508,0.01873015873015873,3.5194920634920632,3150,0.5904761904761905,0,0.6858620849231314,1
Search,2019-11-06,98.79917381633301,0.02065459167461074,3.509596441054973,3147,0.590403558945027,0,0.6858620849231314,1
Search,2019-11-07,98.04537926465717,0.017555481947664788,3.4937065253395163,3019,0.5621066578337198,0,0.6614332003982546,1
Search,2019-11-08,98.8197486535009,0.017235188509874325,3.5084739676840218,2785,0.5730700179533214,0,0.6647665337315879,1
Search,2019-11-09,98.95615327929255,0.019528371407516582,3.4883935151068535,2714,0.5766396462785557,0,0.6647665337315879,1
Search,2019-11-10,99.25147812376824,0.016554986204178165,3.4798186834844302,2537,0.5936145053212456,0,0.6858620849231314,1
Search,2019-11-11,97.98104838709678,0.01653225806451613,3.5110887096774195,2480,0.5758064516129032,0,0.6647665337315879,1
Search,2019-11-12,98.32764505119454,0.022610921501706484,3.5232081911262796,2344,0.5976962457337884,0,0.6849858267822195,1
Search,2019-11-13,96.76039697542534,0.023156899810964082,3.519896030245747,2116,0.6181474480151229,0,0.6926765173786865,1
Search,2019-11-14,99.27551020408163,0.019387755102040816,3.47515306122449,1960,0.5897959183673469,0,0.6858620849231314,1
Search,2019-11-15,97.44515783841626,0.01337613697164259,3.4823970037453185,1869,0.5425361155698234,0,0.6614332003982546,1
Search,2019-11-16,97.70320404721754,0.020798201236649803,3.5231028667790896,1779,0.6025857223159078,0,0.690826995552439,1
